name,img_links
Poe De Spell (Disney),https://static.wikia.nocookie.net/villains/images/b/b8/Poe_1987.jpg/revision/latest/scale-to-width-down/350?cb=20221022150250
Poe De Spell (DuckTales 2017),https://static.wikia.nocookie.net/villains/images/f/ff/Stop_hand.png/revision/latest/scale-to-width-down/20?cb=20080720204038
Point Men,https://static.wikia.nocookie.net/villains/images/1/12/Point_Men_01.jpg/revision/latest/scale-to-width-down/240?cb=20140401054519
Qilinman,https://static.wikia.nocookie.net/villains/images/5/51/Qilinman.png/revision/latest/scale-to-width-down/312?cb=20221121125856
Quackerjack,https://static.wikia.nocookie.net/villains/images/8/87/Jacky.png/revision/latest/scale-to-width-down/350?cb=20170810003854
Quackor,https://static.wikia.nocookie.net/villains/images/f/fc/Quackor.png/revision/latest/scale-to-width-down/350?cb=20121203235311
Quakeross,https://static.wikia.nocookie.net/villains/images/3/3f/Treevil.jpg/revision/latest?cb=20210401202241
Quan Chi (Mortal Kombat),https://static.wikia.nocookie.net/villains/images/f/f7/KeyLocker.png/revision/latest/scale-to-width-down/25?cb=20190617223304
Quarrymen,https://static.wikia.nocookie.net/villains/images/d/d8/Char_jafar.jpg/revision/latest/scale-to-width-down/105?cb=20120707103102
Quartet of Villains,https://static.wikia.nocookie.net/villains/images/f/f0/Comic_Evil_Gang.png/revision/latest?cb=20230619175711
Quartzmon,https://static.wikia.nocookie.net/villains/images/e/e8/Quartzmon_%28Terminal%29.gif/revision/latest?cb=20120329202725
Quba,https://static.wikia.nocookie.net/villains/images/2/22/Quba.webp/revision/latest/scale-to-width-down/337?cb=20230828140622
Queen (Deltarune),https://static.wikia.nocookie.net/villains/images/1/15/Darkseid-stare.png/revision/latest?cb=20100823083512
Queen (One Piece),https://static.wikia.nocookie.net/villains/images/5/52/Queen_Anime_Infobox.png/revision/latest/scale-to-width-down/350?cb=20230602022053
Queen Ahames,https://static.wikia.nocookie.net/villains/images/7/7c/Ahames_2.jpg/revision/latest/scale-to-width-down/324?cb=20211228192358
Queen Bee (DC),https://static.wikia.nocookie.net/villains/images/5/52/Queen_bee.jpg/revision/latest?cb=20110506171444
Queen Bee (Young Justice),https://static.wikia.nocookie.net/villains/images/d/d4/Queen_Bee_Earth-16_001.png/revision/latest/scale-to-width-down/350?cb=20210228191507
Queen Beryl (Sailor Moon),https://static.wikia.nocookie.net/villains/images/c/c5/Wicked_Beryl.JPG/revision/latest/scale-to-width-down/243?cb=20130407234543
Queen Chrysalis,https://static.wikia.nocookie.net/villains/images/f/f4/Yet_another_chrysalis_vector_by_30aught6-d4xcyrw.png/revision/latest/scale-to-width-down/350?cb=20230914211401
Queen Cosmos,https://static.wikia.nocookie.net/villains/images/d/dc/Queen_Cosmos_Ep28.jpg/revision/latest/scale-to-width-down/350?cb=20210526153509
Queen Gibdo,https://static.wikia.nocookie.net/villains/images/d/d7/TotK_Queen_Gibdo_Model.png/revision/latest/scale-to-width-down/350?cb=20230609002728
Queen Gohma,https://static.wikia.nocookie.net/villains/images/d/d8/Char_jafar.jpg/revision/latest/scale-to-width-down/105?cb=20120707103102
Queen Grimhilde,https://static.wikia.nocookie.net/villains/images/f/f7/KeyLocker.png/revision/latest/scale-to-width-down/25?cb=20190617223304
Queen Iron Fan,https://static.wikia.nocookie.net/villains/images/2/29/QueenIronFan.jpg/revision/latest/scale-to-width-down/350?cb=20181115124447
Queen Machina,https://static.wikia.nocookie.net/villains/images/a/ac/Queen_Machina_PR.jpg/revision/latest/scale-to-width-down/315?cb=20191105204012
Queen Maeve (comics),https://static.wikia.nocookie.net/villains/images/c/c2/Warning.gif/revision/latest/scale-to-width-down/95?cb=20190420195710
Queen Maeve (TV Series),https://static.wikia.nocookie.net/villains/images/5/5e/Jojo_Stardust_2.jpg/revision/latest/scale-to-width-down/250?cb=20160206082943
Queen Metalia,https://static.wikia.nocookie.net/villains/images/c/ca/The_Negaforce.jpg/revision/latest/scale-to-width-down/350?cb=20170125021641
Queen Narissa,https://static.wikia.nocookie.net/villains/images/9/96/Queen_Narissa.png/revision/latest/scale-to-width-down/333?cb=20160207233932
Queen Necrafa,https://static.wikia.nocookie.net/villains/images/5/5d/Mysticonsnecrafa.png/revision/latest?cb=20230908151917
Queen Nehelenia (90s Anime),https://static.wikia.nocookie.net/villains/images/4/4e/Queen_Nehelenia.jpg/revision/latest/scale-to-width-down/295?cb=20200722003047
Queen of Fables,https://static.wikia.nocookie.net/villains/images/8/85/The_Queen_of_Fables.jpg/revision/latest?cb=20120523025043
Queen of the Reich,https://static.wikia.nocookie.net/villains/images/0/0a/Queen_of_the_Reich.png/revision/latest/scale-to-width-down/350?cb=20201126114917
Queen of the Shadowkhan,https://static.wikia.nocookie.net/villains/images/b/be/The_Queen_of_the_Shadowkhan_21.png/revision/latest/scale-to-width-down/350?cb=20150220165713
Queen Promethium,https://static.wikia.nocookie.net/villains/images/b/b4/QueenPromethiumCloseUp2.png/revision/latest/scale-to-width-down/350?cb=20191009120118
Queen Rafflesia,https://static.wikia.nocookie.net/villains/images/4/43/RafflesiaMug.jpg/revision/latest/scale-to-width-down/350?cb=20191210214928
Queen Reptilla,https://static.wikia.nocookie.net/villains/images/9/94/Kong8.png/revision/latest/scale-to-width-down/350?cb=20141220232042
Queen Sectonia,https://static.wikia.nocookie.net/villains/images/2/29/Sectonia_Artwork_Transparent.png/revision/latest/scale-to-width-down/350?cb=20220821233010
Queen Slug-For-A-Butt,https://static.wikia.nocookie.net/villains/images/c/c0/QueenSlug.jpg/revision/latest/scale-to-width-down/350?cb=20100629144420
Queen Tia,https://static.wikia.nocookie.net/villains/images/2/20/Oie_transparent_%282%29.png/revision/latest/scale-to-width-down/264?cb=20190114203610
Queen Tyr'ahnee,https://static.wikia.nocookie.net/villains/images/a/ab/Queen.png/revision/latest/scale-to-width-down/281?cb=20200307212236
Queen Veranke,https://static.wikia.nocookie.net/villains/images/a/ab/Veranke.jpg/revision/latest?cb=20130617230234
Queen Veranke (Avengers: Earth's Mightiest Heroes),https://static.wikia.nocookie.net/villains/images/7/74/VerankeEMH.png/revision/latest/scale-to-width-down/350?cb=20230515000847
Queen Zeal,https://static.wikia.nocookie.net/villains/images/e/e1/Queen_Zeal.jpg/revision/latest/scale-to-width-down/223?cb=20180506125627
Quervo,https://static.wikia.nocookie.net/villains/images/3/39/Quervo.png/revision/latest/scale-to-width-down/350?cb=20180313011214
Query,https://static.wikia.nocookie.net/villains/images/e/ec/Query.jpg/revision/latest?cb=20140429204115
Quicksand,https://static.wikia.nocookie.net/villains/images/b/b1/Quicksand_%28Earth-616%29.jpg/revision/latest?cb=20121218020544
Quint (Timon & Pumbaa),https://static.wikia.nocookie.net/villains/images/7/79/Quint.JPG/revision/latest/scale-to-width-down/350?cb=20160614205522
Quintessa,https://static.wikia.nocookie.net/villains/images/6/64/International_Trailer_Quintessa_0.png/revision/latest/scale-to-width-down/350?cb=20170621202439
Quintessons,https://static.wikia.nocookie.net/villains/images/5/59/Quintessons.jpg/revision/latest/scale-to-width-down/350?cb=20140524192542
Quintessons (Cyberverse),https://static.wikia.nocookie.net/villains/images/d/d8/Char_jafar.jpg/revision/latest/scale-to-width-down/105?cb=20120707103102
Quintuple Banbara,https://static.wikia.nocookie.net/villains/images/c/c1/Quintuple_Banbara_Ep1.jpg/revision/latest/scale-to-width-down/350?cb=20211112002031
Quitela,https://static.wikia.nocookie.net/villains/images/3/38/Quitela.png/revision/latest/scale-to-width-down/324?cb=20180123195454
Quoitur,https://static.wikia.nocookie.net/villains/images/d/d8/Char_jafar.jpg/revision/latest/scale-to-width-down/105?cb=20120707103102
Quval,https://static.wikia.nocookie.net/villains/images/a/aa/DSZ-Quval.png/revision/latest/scale-to-width-down/325?cb=20180201041407
Ra's al Ghul (Arrowverse),https://static.wikia.nocookie.net/villains/images/c/cd/Ra%27s_al_Ghul_fight_club_promotional.png/revision/latest/scale-to-width-down/350?cb=20200606135329
Ra's al Ghul (Batman vs. TMNT),https://static.wikia.nocookie.net/villains/images/f/f7/KeyLocker.png/revision/latest/scale-to-width-down/25?cb=20190617223304
Ra's al Ghul (Beware the Batman),https://static.wikia.nocookie.net/villains/images/a/a5/Gull.png/revision/latest/scale-to-width-down/350?cb=20140623213126
Ra's al Ghul (DC Animated Universe),https://static.wikia.nocookie.net/villains/images/0/0a/Ra%27s_al_Ghul_BTAS.png/revision/latest/scale-to-width-down/250?cb=20181022224927
Ra's al Ghul (DC Super Hero Girls 2019),https://static.wikia.nocookie.net/villains/images/d/d9/Ra%27s_al_Ghul_DCSHG_2019.png/revision/latest/scale-to-width-down/320?cb=20231103020135
Ra's al Ghul (DC),https://static.wikia.nocookie.net/villains/images/b/b4/Ra%27s_Al_Ghul_0002.jpg/revision/latest/scale-to-width-down/343?cb=20160901162801
Ra's al Ghul (Injustice),https://static.wikia.nocookie.net/villains/images/f/ff/Stop_hand.png/revision/latest/scale-to-width-down/20?cb=20080720204038
Ra's al Ghul (LEGO Batman),https://static.wikia.nocookie.net/villains/images/5/51/Ra%27s_al_Ghul_LEGO1.webp/revision/latest?cb=20230725210450
Ra's al Ghul (Nolanverse),https://static.wikia.nocookie.net/villains/images/c/c6/Ra%27s_al_Ghul_%28Batman_Begins%29.png/revision/latest/scale-to-width-down/334?cb=20210309195943
Ra-Baruba-De,https://static.wikia.nocookie.net/villains/images/6/6c/Rose_Tattoo_Woman_1.jpg/revision/latest/scale-to-width-down/340?cb=20201230050710
Rabbid Kong,https://static.wikia.nocookie.net/villains/images/a/a0/Rabbid_Kong_-_RabbidsKingdomBattle.png/revision/latest/scale-to-width-down/350?cb=20230204194024
Rabroom Jaws,https://static.wikia.nocookie.net/villains/images/3/32/Rabroom_Jaws.png/revision/latest?cb=20190923191357
Radia,https://static.wikia.nocookie.net/villains/images/2/2a/Radia_Ep13.jpg/revision/latest/scale-to-width-down/350?cb=20220920175648
Radiant Church,https://static.wikia.nocookie.net/villains/images/5/5f/RadientChurch.jpg/revision/latest?cb=20160311091518
Radioactive Man,https://static.wikia.nocookie.net/villains/images/e/ee/Radioactive_Man.png/revision/latest?cb=20110122141908
Raditz,https://static.wikia.nocookie.net/villains/images/3/3e/Raditz03.png/revision/latest/scale-to-width-down/233?cb=20220511183829
Rafaam,https://static.wikia.nocookie.net/villains/images/4/45/Rafaam.jpg/revision/latest/scale-to-width-down/350?cb=20191126144600
Rafflesia Deadman,https://static.wikia.nocookie.net/villains/images/f/ff/Stop_hand.png/revision/latest/scale-to-width-down/20?cb=20080720204038
Rafflesian,https://static.wikia.nocookie.net/villains/images/3/37/Raflesian.jpg/revision/latest?cb=20201215025327
Ragdoll,https://static.wikia.nocookie.net/villains/images/c/cf/Ragdoll_%28DC%29.jpg/revision/latest/scale-to-width-down/180?cb=20140906182906
Rage Shenron,https://static.wikia.nocookie.net/villains/images/2/2d/Rage_Shenron.png/revision/latest?cb=20170226075556
Ragi,https://static.wikia.nocookie.net/villains/images/4/4a/Ragi_Ep15.jpg/revision/latest/scale-to-width-down/350?cb=20220711184625
Raging Raven (Teen Titans Go!),https://static.wikia.nocookie.net/villains/images/f/ff/Stop_hand.png/revision/latest/scale-to-width-down/20?cb=20080720204038
Ragnar (Green Lantern: The Animated Series),https://static.wikia.nocookie.net/villains/images/3/33/Ragnar_Red_Lantern.PNG/revision/latest/scale-to-width-down/350?cb=20221019030817
Ragnarok (Ben 10),https://static.wikia.nocookie.net/villains/images/f/f7/KeyLocker.png/revision/latest/scale-to-width-down/25?cb=20190617223304
Ragnarok (Marvel),https://static.wikia.nocookie.net/villains/images/6/66/Ragnarok.jpg/revision/latest?cb=20121008022058
Ragnaros,https://static.wikia.nocookie.net/villains/images/e/ee/Ragnaros-the-Firelord.png/revision/latest/scale-to-width-down/350?cb=20220619222610
Ragyō Kiryūin,https://static.wikia.nocookie.net/villains/images/f/f7/KeyLocker.png/revision/latest/scale-to-width-down/25?cb=20190617223304
Rahkshi,https://static.wikia.nocookie.net/villains/images/7/76/Rahkshi.jpg/revision/latest/scale-to-width-down/350?cb=20140402191259
Rahzar (TMNT 2012),https://static.wikia.nocookie.net/villains/images/6/65/Rahzar.png/revision/latest/scale-to-width-down/350?cb=20210611205656
Rai Washio,https://static.wikia.nocookie.net/villains/images/e/ed/Rai_Washio_1.jpg/revision/latest/scale-to-width-down/350?cb=20210202223834
Raideg,https://static.wikia.nocookie.net/villains/images/9/96/Raideg_Ep1.jpg/revision/latest/scale-to-width-down/350?cb=20220929071352
Raija,https://static.wikia.nocookie.net/villains/images/7/7f/Raija_Ep1.jpg/revision/latest/scale-to-width-down/350?cb=20211001214934
Raima,https://static.wikia.nocookie.net/villains/images/f/f3/Striking.jpg/revision/latest/scale-to-width-down/350?cb=20221029120134
Raimein,https://static.wikia.nocookie.net/villains/images/f/f6/Raimein.jpg/revision/latest/scale-to-width-down/350?cb=20190310172230
Raiza,https://static.wikia.nocookie.net/villains/images/6/62/Raiza.jpg/revision/latest/scale-to-width-down/350?cb=20221103162943
Rajimeus,https://static.wikia.nocookie.net/villains/images/9/96/Rajimeus_Ep13.jpg/revision/latest/scale-to-width-down/350?cb=20220924061222
Raker (Marvel's Guardians of the Galaxy),https://static.wikia.nocookie.net/villains/images/7/73/Raker_Render_Transparent.png/revision/latest/scale-to-width-down/350?cb=20230407212418
Rakshasa (Champions Online),https://static.wikia.nocookie.net/villains/images/4/4f/Harley_Quinn_in_Scribblenauts_Unmasked.JPG/revision/latest?cb=20130524204810
Rama-Tut (Marvel Cinematic Universe),https://static.wikia.nocookie.net/villains/images/f/ff/Stop_hand.png/revision/latest/scale-to-width-down/20?cb=20080720204038
Ramattra,https://static.wikia.nocookie.net/villains/images/a/a1/Ramattra-portrait.webp/revision/latest/scale-to-width-down/350?cb=20221115041028
Ramon (Chouseishin Gransazer),https://static.wikia.nocookie.net/villains/images/6/68/Ramon_Ep30.jpg/revision/latest/scale-to-width-down/350?cb=20221002085511
Rampageman,https://static.wikia.nocookie.net/villains/images/f/ff/Stop_hand.png/revision/latest/scale-to-width-down/20?cb=20080720204038
Rampaging Doomers,https://static.wikia.nocookie.net/villains/images/7/7b/KRtDLD_Rampaging_Doomers_screenshot.png/revision/latest/scale-to-width-down/350?cb=20230417004113
Randy Klein,https://static.wikia.nocookie.net/villains/images/b/b9/Randy_Klein.png/revision/latest/scale-to-width-down/350?cb=20210411194327
Ranghoul,https://static.wikia.nocookie.net/villains/images/9/9c/Ranghoul_Ep24.jpg/revision/latest/scale-to-width-down/350?cb=20211117225326
Rango,https://static.wikia.nocookie.net/villains/images/f/f5/Rango.png/revision/latest/scale-to-width-down/350?cb=20200409010735
Ransik,https://static.wikia.nocookie.net/villains/images/4/4e/Ransik01.jpg/revision/latest?cb=20190422180233
Rantipede,https://static.wikia.nocookie.net/villains/images/a/ab/Rantipede.jpg/revision/latest?cb=20200122161937
Raoul Bushman (Marvel),https://static.wikia.nocookie.net/villains/images/6/61/Moon_Knight_Vol_5_4_Textless.webp/revision/latest/scale-to-width-down/319?cb=20220504221422
Raoul Silva,https://static.wikia.nocookie.net/villains/images/f/f7/Raoul-silva.png/revision/latest/scale-to-width-down/301?cb=20201204104528
Raphael (Supernatural),https://static.wikia.nocookie.net/villains/images/4/40/RaphaelSupernatural.png/revision/latest/scale-to-width-down/350?cb=20230810182933
Rapton,https://static.wikia.nocookie.net/villains/images/f/ff/Stop_hand.png/revision/latest/scale-to-width-down/20?cb=20080720204038
Rasputin (Don Bluth),https://static.wikia.nocookie.net/villains/images/f/f7/KeyLocker.png/revision/latest/scale-to-width-down/25?cb=20190617223304
Rassilon,https://static.wikia.nocookie.net/villains/images/c/c5/Rassilon_Doctor_Who_Hell_Bent.jpg/revision/latest/scale-to-width-down/323?cb=20180205221441
Rasuka,https://static.wikia.nocookie.net/villains/images/9/9e/Bai_Lai.jpg/revision/latest?cb=20200208023251
Rat Fangire,https://static.wikia.nocookie.net/villains/images/b/b6/Rat_Fangire.jpg/revision/latest/scale-to-width-down/350?cb=20131102214837
Rat King (TMNT 1987),https://static.wikia.nocookie.net/villains/images/9/98/806717-ratking1987tmntuv3.jpg/revision/latest?cb=20131130184932
Rat King (TMNT 2003),https://static.wikia.nocookie.net/villains/images/a/af/Rat_King_%28Back_To_The_Sewers%29.png/revision/latest/scale-to-width-down/350?cb=20131130185014
Rat King (TMNT 2012),https://static.wikia.nocookie.net/villains/images/b/b0/KeyLockerTwo_.png/revision/latest/scale-to-width-down/25?cb=20190630014215
Ratboy,https://static.wikia.nocookie.net/villains/images/7/74/Ratboy.png/revision/latest?cb=20121006074615
Ratcatcher 2,https://static.wikia.nocookie.net/villains/images/c/c2/Warning.gif/revision/latest/scale-to-width-down/95?cb=20190420195710
Ratko,https://static.wikia.nocookie.net/villains/images/f/ff/Stop_hand.png/revision/latest/scale-to-width-down/20?cb=20080720204038
Rattler (Gustav Kruger),https://static.wikia.nocookie.net/villains/images/5/5b/250px-Gustav_Krueger_%28Earth-616%29_from_Battle_Scars_Vol_1_3.jpg/revision/latest?cb=20130102202138
Rau Le Creuset,https://static.wikia.nocookie.net/villains/images/4/47/Rau_Le_Creuset_Gundam_Seed_Phase45.jpg/revision/latest/scale-to-width-down/350?cb=20111126210828
Raum (Paladins),https://static.wikia.nocookie.net/villains/images/8/8a/Raum.PNG/revision/latest/scale-to-width-down/350?cb=20210322054707
Ravage (Transformers Film Series),https://static.wikia.nocookie.net/villains/images/6/6b/TheRavage.png/revision/latest/scale-to-width-down/350?cb=20230731005604
Ravager (Grant Wilson),https://static.wikia.nocookie.net/villains/images/d/d8/Char_jafar.jpg/revision/latest/scale-to-width-down/105?cb=20120707103102
Raven (Injustice),https://static.wikia.nocookie.net/villains/images/d/d5/Raven_Regime_Injustice.png/revision/latest/scale-to-width-down/350?cb=20210207194519
Raven Spawn,https://static.wikia.nocookie.net/villains/images/c/c2/Warning.gif/revision/latest/scale-to-width-down/95?cb=20190420195710
Ravenator,https://static.wikia.nocookie.net/villains/images/5/5e/Jojo_Stardust_2.jpg/revision/latest/scale-to-width-down/250?cb=20160206082943
Rawhead Rex,https://static.wikia.nocookie.net/villains/images/f/f7/KeyLocker.png/revision/latest/scale-to-width-down/25?cb=20190617223304
Ray (Mighty No. 9),https://static.wikia.nocookie.net/villains/images/b/bb/MNO9RayRender.png/revision/latest/scale-to-width-down/350?cb=20190417024342
Ray Thompson,https://static.wikia.nocookie.net/villains/images/f/f2/Ray_Thompson.jpg/revision/latest/scale-to-width-down/350?cb=20120517180454
Raymond Boxman,https://static.wikia.nocookie.net/villains/images/b/be/RaymondBoxman.png/revision/latest/scale-to-width-down/350?cb=20171204180719
Raze,https://static.wikia.nocookie.net/villains/images/8/83/Raze.png/revision/latest/scale-to-width-down/350?cb=20180402220328
Razer (Green Lantern: The Animated Series),https://static.wikia.nocookie.net/villains/images/3/39/Razer_%28Green_Lantern_Animated_Series%29.jpg/revision/latest/scale-to-width-down/312?cb=20120926213421
Razor Fist (Marvel Cinematic Universe),https://static.wikia.nocookie.net/villains/images/b/bc/Razor-Fist-Shang-Chi.jpg/revision/latest/scale-to-width-down/350?cb=20210918193234
Razor-Fist (Douglas Scott),https://static.wikia.nocookie.net/villains/images/4/4f/Harley_Quinn_in_Scribblenauts_Unmasked.JPG/revision/latest?cb=20130524204810
Re-Destro,https://static.wikia.nocookie.net/villains/images/f/ff/Stop_hand.png/revision/latest/scale-to-width-down/20?cb=20080720204038
Reactron (Supergirl),https://static.wikia.nocookie.net/villains/images/6/64/Reactron-0.png/revision/latest/scale-to-width-down/350?cb=20160325170432
Real American,https://static.wikia.nocookie.net/villains/images/d/da/RealAmerican.jpg/revision/latest/scale-to-width-down/220?cb=20170322213648
Reaper (DC),https://static.wikia.nocookie.net/villains/images/1/1f/Reaper_%28DC%29.jpg/revision/latest?cb=20111230132653
Reaper (Overwatch),https://static.wikia.nocookie.net/villains/images/8/8c/OW2_Reaper.png/revision/latest/scale-to-width-down/284?cb=20230713131201
Reaper Legion,https://static.wikia.nocookie.net/villains/images/7/72/Reaper_Legion.png/revision/latest/scale-to-width-down/350?cb=20190107230435
Rebolt,https://static.wikia.nocookie.net/villains/images/b/b8/Rebolt_Ep19.jpg/revision/latest/scale-to-width-down/350?cb=20221002034014
Reconstructive Experiment Empire Mess,https://static.wikia.nocookie.net/villains/images/d/d5/E383a1e382b9.jpg/revision/latest/scale-to-width-down/350?cb=20190529021048
Recoome,https://static.wikia.nocookie.net/villains/images/9/9b/Recoome.png/revision/latest/scale-to-width-down/350?cb=20191207050306
Red Bat,https://static.wikia.nocookie.net/villains/images/6/6c/Red_Bat_Ep5.jpg/revision/latest/scale-to-width-down/350?cb=20210929180346
Red Boy,https://static.wikia.nocookie.net/villains/images/4/4d/RedBoy2ad.jpg/revision/latest/scale-to-width-down/312?cb=20181025074813
Red Claw (DC),https://static.wikia.nocookie.net/villains/images/5/5e/Jojo_Stardust_2.jpg/revision/latest/scale-to-width-down/250?cb=20160206082943
Red Condor,https://static.wikia.nocookie.net/villains/images/d/d5/Red_Condor_Ep9.jpg/revision/latest/scale-to-width-down/350?cb=20211020233430
Red Dart,https://static.wikia.nocookie.net/villains/images/4/44/Red_dart_dc.jpg/revision/latest/scale-to-width-down/350?cb=20181006145729
Red Daughter,https://static.wikia.nocookie.net/villains/images/a/a8/Red-Daughter.jpg/revision/latest/scale-to-width-down/350?cb=20190822215524
Red Death Mask,https://static.wikia.nocookie.net/villains/images/f/f7/KeyLocker.png/revision/latest/scale-to-width-down/25?cb=20190617223304
Red Ghost,https://static.wikia.nocookie.net/villains/images/f/fc/Ivan_Kragoff_%28Earth-616%29_leading_the_Marvel_Apes_against_the_Marvel_Zombies.jpg/revision/latest/scale-to-width-down/350?cb=20190219041609
Red Grant,https://static.wikia.nocookie.net/villains/images/5/50/Red_Grant.png/revision/latest?cb=20160815104906
Red Hakaider,https://static.wikia.nocookie.net/villains/images/d/d4/Red_Hakaider.jpg/revision/latest/scale-to-width-down/350?cb=20201021183011
Red Justice League,https://static.wikia.nocookie.net/villains/images/8/8f/Red_Justice.png/revision/latest/scale-to-width-down/350?cb=20170927011807
Red King (DC),https://static.wikia.nocookie.net/villains/images/4/4f/Harley_Quinn_in_Scribblenauts_Unmasked.JPG/revision/latest?cb=20130524204810
Red King (Marvel),https://static.wikia.nocookie.net/villains/images/f/f7/KeyLocker.png/revision/latest/scale-to-width-down/25?cb=20190617223304
Red Lantern Corps,https://static.wikia.nocookie.net/villains/images/3/35/Red_Lanterns_Corps_logo.jpg/revision/latest/scale-to-width-down/350?cb=20210524220239
Red Moon,https://static.wikia.nocookie.net/villains/images/1/10/Red_Moon_Square.webp/revision/latest/scale-to-width-down/350?cb=20221123190334
Red Ninja,https://static.wikia.nocookie.net/villains/images/9/94/Screenshot_Flippers_Of_Fury_-_YouTube.png/revision/latest/scale-to-width-down/350?cb=20210221023654
Red Onslaught,https://static.wikia.nocookie.net/villains/images/5/5e/Jojo_Stardust_2.jpg/revision/latest/scale-to-width-down/250?cb=20160206082943
Red Pine,https://static.wikia.nocookie.net/villains/images/8/80/Commander_Red_Pine.jpg/revision/latest/scale-to-width-down/350?cb=20180623190006
Red Python,https://static.wikia.nocookie.net/villains/images/9/9d/Red_Python.jpg/revision/latest/scale-to-width-down/350?cb=20150303055559
Red Ribbon Army,https://static.wikia.nocookie.net/villains/images/b/b8/RedRibbonLogo.png/revision/latest?cb=20180906002954
Red Scare,https://static.wikia.nocookie.net/villains/images/2/2d/Redscare.gif/revision/latest/scale-to-width-down/300?cb=20130902081206
Red Skull,https://static.wikia.nocookie.net/villains/images/0/04/QuestionMark.png/revision/latest/scale-to-width-down/95?cb=20190713004703
Red Skull (1980’s Spider-Man cartoons),https://static.wikia.nocookie.net/villains/images/f/f7/KeyLocker.png/revision/latest/scale-to-width-down/25?cb=20190617223304
Red Skull (1990 Captain America),https://static.wikia.nocookie.net/villains/images/b/b7/Red_Skull_1990.jpg/revision/latest/scale-to-width-down/305?cb=20170711155914
Red Skull (2010 Marvel Animated Universe),https://static.wikia.nocookie.net/villains/images/f/f7/KeyLocker.png/revision/latest/scale-to-width-down/25?cb=20190617223304
Red Skull (Batman & Captain America),https://static.wikia.nocookie.net/villains/images/f/f7/KeyLocker.png/revision/latest/scale-to-width-down/25?cb=20190617223304
Red Skull (Captain America and The Avengers),https://static.wikia.nocookie.net/villains/images/d/de/Captain_America_Avengers_AC_Title_BG_Full.png/revision/latest?cb=20220530012206
Red Skull (Marvel),https://static.wikia.nocookie.net/villains/images/f/f7/KeyLocker.png/revision/latest/scale-to-width-down/25?cb=20190617223304
Red Skull (Phineas and Ferb),https://static.wikia.nocookie.net/villains/images/6/6a/PAFRedSkull.png/revision/latest/scale-to-width-down/309?cb=20220509222541
Red Skull (Spider-Man: The Animated Series),https://static.wikia.nocookie.net/villains/images/8/8a/Red_Skull_1990_series.jpg/revision/latest/scale-to-width-down/350?cb=20210715083813
Red Skull (Ultimate Marvel),https://static.wikia.nocookie.net/villains/images/c/c2/Warning.gif/revision/latest/scale-to-width-down/95?cb=20190420195710
Red Son,https://static.wikia.nocookie.net/villains/images/4/4f/Harley_Quinn_in_Scribblenauts_Unmasked.JPG/revision/latest?cb=20130524204810
Red Tornado (Supergirl),https://static.wikia.nocookie.net/villains/images/5/5d/RedTornado.png/revision/latest/scale-to-width-down/350?cb=20160326010452
Red Velvet (Justice League Action),https://static.wikia.nocookie.net/villains/images/a/a9/Red_Velvet.jpg/revision/latest/scale-to-width-down/350?cb=20200617071435
Red Widow,https://static.wikia.nocookie.net/villains/images/d/dd/City_of_-_Red_Widow.jpg/revision/latest/scale-to-width-down/350?cb=20190619013607
Red Winter,https://static.wikia.nocookie.net/villains/images/3/3e/The_Red_Winter_Symbol.jpg/revision/latest/scale-to-width-down/350?cb=20170305002057
Red X,https://static.wikia.nocookie.net/villains/images/6/61/Red_X6.jpg/revision/latest/scale-to-width-down/350?cb=20230905004342
Reese (Lab Rats: Elite Force),https://static.wikia.nocookie.net/villains/images/d/d8/Char_jafar.jpg/revision/latest/scale-to-width-down/105?cb=20120707103102
Reflectra,https://static.wikia.nocookie.net/villains/images/d/d6/Reflectra.webp/revision/latest/scale-to-width-down/350?cb=20230125095032
Regaeru,https://static.wikia.nocookie.net/villains/images/f/fd/Regaeru.png/revision/latest?cb=20131112093257
Reggie (Rick and Morty),https://static.wikia.nocookie.net/villains/images/c/c2/Warning.gif/revision/latest/scale-to-width-down/95?cb=20190420195710
Reidoman,https://static.wikia.nocookie.net/villains/images/d/da/Reidoman_Ep18.jpg/revision/latest/scale-to-width-down/350?cb=20210521162216
Reign (DC),https://static.wikia.nocookie.net/villains/images/f/fe/Reign_001.jpg/revision/latest/scale-to-width-down/324?cb=20191216033321
Reign (Supergirl),https://static.wikia.nocookie.net/villains/images/4/45/Reign_first_look.JPG/revision/latest/scale-to-width-down/333?cb=20171205061145
Reimirad,https://static.wikia.nocookie.net/villains/images/6/61/Reimirad_Ep31.jpg/revision/latest/scale-to-width-down/350?cb=20221002212211
Reizaus,https://static.wikia.nocookie.net/villains/images/d/db/Reizaus_Ep2.jpg/revision/latest/scale-to-width-down/350?cb=20220929080306
Ren Aoi,https://static.wikia.nocookie.net/villains/images/8/85/Ren_Aoi_1.jpg/revision/latest/scale-to-width-down/333?cb=20220122060026
Renard (007),https://static.wikia.nocookie.net/villains/images/f/f2/Renard.jpg/revision/latest/scale-to-width-down/350?cb=20200617160734
Repeller,https://static.wikia.nocookie.net/villains/images/0/02/Repeller.jpg/revision/latest/scale-to-width-down/350?cb=20121006075703
Replay,https://static.wikia.nocookie.net/villains/images/3/3b/Replay.png/revision/latest/scale-to-width-down/350?cb=20120723085930
