name,img_links
Kinetix,https://static.wikia.nocookie.net/superheroes/images/5/5a/Kinetix.jpg/revision/latest?cb=20220719161205
King Kong,https://static.wikia.nocookie.net/superheroes/images/f/f7/9235C618-F45D-4730-8678-4EFB4415540D.jpeg/revision/latest?cb=20200505152901
King Tiger,https://static.wikia.nocookie.net/superheroes/images/e/e2/King_Tiger.jpg/revision/latest/scale-to-width-down/250?cb=20140605164139
Kinnikuman Lady,https://static.wikia.nocookie.net/superheroes/images/2/24/Lady.jpg/revision/latest/scale-to-width-down/336?cb=20180817162150
Kiss,https://static.wikia.nocookie.net/superheroes/images/7/7e/Kiss.jpeg/revision/latest/scale-to-width-down/180?cb=20161211184341
Klara Prast,https://static.wikia.nocookie.net/superheroes/images/e/ec/Klara_Prast.jpg/revision/latest/scale-to-width-down/250?cb=20141115135925
Knights of Justice,https://static.wikia.nocookie.net/superheroes/images/e/e7/Knights_of_Justice.jpg/revision/latest/scale-to-width-down/250?cb=20180510235322
Krista X,https://static.wikia.nocookie.net/superheroes/images/f/f1/Krista_X.jpg/revision/latest/scale-to-width-down/350?cb=20200609013534
Krushauer,https://static.wikia.nocookie.net/superheroes/images/e/ec/Krushauer.jpeg/revision/latest/scale-to-width-down/250?cb=20231205171818
Krypto,https://static.wikia.nocookie.net/superheroes/images/e/e9/Kryptoross.png/revision/latest?cb=20140226033326
Kung Fu Rainbow Lazerforce,https://static.wikia.nocookie.net/superheroes/images/7/7c/Kung_Fu_Rainbow_Lazerforce.png/revision/latest/scale-to-width-down/250?cb=20220718235507
Kylun,https://static.wikia.nocookie.net/superheroes/images/9/98/Kylun.png/revision/latest/scale-to-width-down/250?cb=20141017234033
Ladybug,https://static.wikia.nocookie.net/superheroes/images/3/38/Ladybug.png/revision/latest/scale-to-width-down/283?cb=20200509190549
Lamplighter (The Boys),https://static.wikia.nocookie.net/superheroes/images/c/c5/Lamplighter.jpeg/revision/latest?cb=20230521001254
Lavagirl,https://static.wikia.nocookie.net/superheroes/images/f/fc/Lavagirl.jpg/revision/latest/scale-to-width-down/250?cb=20190822173829
Layla Williams,https://static.wikia.nocookie.net/superheroes/images/f/f3/Layla_Williams.jpg/revision/latest?cb=20190326012740
League of Freedom,https://static.wikia.nocookie.net/superheroes/images/2/2c/The_League_of_Freedom.jpeg/revision/latest/scale-to-width-down/250?cb=20230402121220
League of Good Guys,https://static.wikia.nocookie.net/superheroes/images/e/ed/League_of_Good_Guys.jpeg/revision/latest/scale-to-width-down/250?cb=20230405024919
Lethargic Lad,https://static.wikia.nocookie.net/superheroes/images/1/1f/Lethargic_Lad.jpg/revision/latest/scale-to-width-down/180?cb=20220628003841
Liberty League,https://static.wikia.nocookie.net/superheroes/images/1/17/Liberty_League.jpeg/revision/latest/scale-to-width-down/250?cb=20230705000634
Light Lass,https://static.wikia.nocookie.net/superheroes/images/7/77/Gossamer.jpg/revision/latest/scale-to-width-down/250?cb=20230428025957
Lionheart,https://static.wikia.nocookie.net/superheroes/images/7/7a/Lionheart.jpg/revision/latest?cb=20231015192732
Living Bullet,https://static.wikia.nocookie.net/superheroes/images/3/36/Living_Bullet.png/revision/latest/scale-to-width-down/250?cb=20160629031818
Living Mummy,https://static.wikia.nocookie.net/superheroes/images/3/30/Living_Mummy.gif/revision/latest?cb=20151008124940
Liz Sherman,https://static.wikia.nocookie.net/superheroes/images/5/56/Liz_Sherman.jpg/revision/latest/scale-to-width-down/250?cb=20150911154425
Loa,https://static.wikia.nocookie.net/superheroes/images/5/51/Loa.jpg/revision/latest?cb=20231020144705
Lobo,https://static.wikia.nocookie.net/superheroes/images/7/71/Lobo.png/revision/latest?cb=20170109010701
Lockjaw,https://static.wikia.nocookie.net/superheroes/images/6/65/Lockjaw.jpg/revision/latest/scale-to-width-down/250?cb=20151229151428
Lone Ranger,https://static.wikia.nocookie.net/superheroes/images/5/52/Lone_Ranger.jpg/revision/latest/scale-to-width-down/250?cb=20141115113033
Longshot,https://static.wikia.nocookie.net/superheroes/images/9/9a/Longshot_X-Men.jpg/revision/latest/scale-to-width-down/250?cb=20230904172931
Lord Bravery,https://static.wikia.nocookie.net/superheroes/images/4/44/Lord_Bravey.jpg/revision/latest/scale-to-width-down/250?cb=20140125015254
Luke Cage (Marvel Zombies),https://static.wikia.nocookie.net/superheroes/images/d/d7/Luke_Cage_Marvel_Zombies.jpg/revision/latest/scale-to-width-down/250?cb=20161006051442
Lunch-Rush,https://static.wikia.nocookie.net/superheroes/images/0/02/Lunch-Rush.webp/revision/latest/scale-to-width-down/180?cb=20220601002213
Lyja,https://static.wikia.nocookie.net/superheroes/images/4/4c/Lyja.jpg/revision/latest/scale-to-width-down/200?cb=20230719033221
Mack the Knife,https://static.wikia.nocookie.net/superheroes/images/f/f1/Mack_the_Knife.png/revision/latest/scale-to-width-down/250?cb=20170901121620
Madame Web (Julia Carpenter),https://static.wikia.nocookie.net/superheroes/images/b/be/Madame_Web.jpg/revision/latest/scale-to-width-down/250?cb=20231205232727
Madman,https://static.wikia.nocookie.net/superheroes/images/2/20/Madman.png/revision/latest/scale-to-width-down/250?cb=20140922185018
Magik,https://static.wikia.nocookie.net/superheroes/images/b/bf/Magik.jpg/revision/latest/scale-to-width-down/250?cb=20221130180817
Magma,https://static.wikia.nocookie.net/superheroes/images/e/e0/Magma.jpg/revision/latest/scale-to-width-down/180?cb=20230904053720
Magnus (Robot Fighter),https://static.wikia.nocookie.net/superheroes/images/0/0b/Magnus_RF.jpg/revision/latest/scale-to-width-down/250?cb=20140904195853
Maid,https://static.wikia.nocookie.net/superheroes/images/e/ee/Maid.jpg/revision/latest/scale-to-width-down/250?cb=20150910095416
Major Havoc,https://static.wikia.nocookie.net/superheroes/images/2/23/Major_Havoc.jpg/revision/latest?cb=20150511132444
Major Man,https://static.wikia.nocookie.net/superheroes/images/5/5b/Major_Man.jpg/revision/latest/scale-to-width-down/250?cb=20171116165419
Makro,https://static.wikia.nocookie.net/superheroes/images/8/87/Makro.jpg/revision/latest/scale-to-width-down/250?cb=20141010014105
Malcolm Dragon,https://static.wikia.nocookie.net/superheroes/images/e/e7/Malcolm_Drgon.jpg/revision/latest/scale-to-width-down/250?cb=20170928194434
Manhattan Clan,https://static.wikia.nocookie.net/superheroes/images/e/e0/Manhattan_Clan.jpeg/revision/latest/scale-to-width-down/250?cb=20231205212119
Mantis (Marvel Comics),https://static.wikia.nocookie.net/superheroes/images/4/44/Mantis_Marvel.webp/revision/latest/scale-to-width-down/250?cb=20230531132132
Marijuanaman,https://static.wikia.nocookie.net/superheroes/images/1/10/Marijuanaman.jpg/revision/latest/scale-to-width-down/180?cb=20210514153136
Mars (Red Mass for Mars),https://static.wikia.nocookie.net/superheroes/images/1/1b/Mars.jpg/revision/latest/scale-to-width-down/250?cb=20171228223722
Marshal Law,https://static.wikia.nocookie.net/superheroes/images/b/bf/Marshal_Law.jpg/revision/latest/scale-to-width-down/250?cb=20140718191640
Marvel Girl (Valeria von Doom),https://static.wikia.nocookie.net/superheroes/images/b/b3/Marvel_Girl_F4.jpg/revision/latest?cb=20230717201226
Marvelman,https://static.wikia.nocookie.net/superheroes/images/d/da/Marvelman.jpg/revision/latest/scale-to-width-down/250?cb=20150410141832
Mary Jane Watson,https://static.wikia.nocookie.net/superheroes/images/2/24/Jackpot_MJ.jpg/revision/latest/scale-to-width-down/200?cb=20231013204334
Mask (Dark Horse Comics),https://static.wikia.nocookie.net/superheroes/images/8/89/The_Mask.jpg/revision/latest/scale-to-width-down/250?cb=20140208161238
Masked Mallard,https://static.wikia.nocookie.net/superheroes/images/f/fa/Masked_Mallard.jpg/revision/latest?cb=20190624233101
Masked Marvel,https://static.wikia.nocookie.net/superheroes/images/b/b5/Disambiguation.png/revision/latest/scale-to-width-down/250?cb=20180601180333
Masked Marvel (Republic Serial),https://static.wikia.nocookie.net/superheroes/images/6/6a/Masked_Marvel.jpg/revision/latest/scale-to-width-down/250?cb=20161017085642
Masked Matter-Horn,https://static.wikia.nocookie.net/superheroes/images/8/8d/Masked_Matter-Horn_ID_A2014.png/revision/latest?cb=20160802210715
Master Legend,https://static.wikia.nocookie.net/superheroes/images/f/fe/MLegend.jpg/revision/latest/scale-to-width-down/250?cb=20150709155624
Max Steel,https://static.wikia.nocookie.net/superheroes/images/3/3d/BE6BF8B7-5D58-4927-A0AB-50A9E875E9CD.jpeg/revision/latest/scale-to-width-down/326?cb=20200326212807
Maxwell Lord,https://static.wikia.nocookie.net/superheroes/images/4/44/Maxwell_Lord_013.jpg/revision/latest/scale-to-width-down/250?cb=20141011144445
MC Bat Commander,https://static.wikia.nocookie.net/superheroes/images/4/40/MC_Bat_Commander.jpg/revision/latest/scale-to-width-down/250?cb=20140902002332
Measuring Man,https://static.wikia.nocookie.net/superheroes/images/f/fa/Measuring_Man.jpg/revision/latest/scale-to-width-down/250?cb=20191225220241
Mechanismo,https://static.wikia.nocookie.net/superheroes/images/1/1f/Mechanismo.png/revision/latest?cb=20150101090515
Medphyll,https://static.wikia.nocookie.net/superheroes/images/0/08/Medphyll.jpg/revision/latest/scale-to-width-down/250?cb=20151008142513
Mega Hyper Heroes,https://static.wikia.nocookie.net/superheroes/images/c/c0/Mega_Hyper_Heroes.jpeg/revision/latest/scale-to-width-down/250?cb=20230118161726
Mega Man,https://static.wikia.nocookie.net/superheroes/images/2/2c/Megaman.jpg/revision/latest/scale-to-width-down/250?cb=20140204130930
Mega Man (Mega Man Star Force),https://static.wikia.nocookie.net/superheroes/images/a/a5/Mega_Man_%28Mega_Man_Star_Force%29.jpeg/revision/latest/scale-to-width-down/250?cb=20230624121510
Mega Man (Mega Man: Fully Charged),https://static.wikia.nocookie.net/superheroes/images/c/ce/Mega_Man_%28Mega_Man-_Fully_Charged%29.jpeg/revision/latest/scale-to-width-down/250?cb=20230624121336
Mega Man X,https://static.wikia.nocookie.net/superheroes/images/5/55/Mega_Man_X.jpeg/revision/latest/scale-to-width-down/250?cb=20230624121412
Megamind,https://static.wikia.nocookie.net/superheroes/images/e/e1/Megamind1.jpg/revision/latest/scale-to-width-down/250?cb=20140317215129
Menthor,https://static.wikia.nocookie.net/superheroes/images/8/85/Mentor.jpg/revision/latest/scale-to-width-down/250?cb=20160403130111
Mera,https://static.wikia.nocookie.net/superheroes/images/c/c4/Mera.jpg/revision/latest/scale-to-width-down/250?cb=20140907214549
Mermaid Man,https://static.wikia.nocookie.net/superheroes/images/b/bc/465671-mermaidman_large.png/revision/latest/scale-to-width-down/250?cb=20111127051109
Meta Legion,https://static.wikia.nocookie.net/superheroes/images/2/26/Meta_Legion.jpg/revision/latest/scale-to-width-down/180?cb=20211118231057
Meta Man,https://static.wikia.nocookie.net/superheroes/images/8/8a/32F8A240-2A5C-4E6D-989C-16DE82735559.jpeg/revision/latest/scale-to-width-down/250?cb=20230207231324
Metallix Beetleborgs,https://static.wikia.nocookie.net/superheroes/images/2/24/Metallix_Beetleborgs.jpeg/revision/latest/scale-to-width-down/250?cb=20221121203926
Metamorpho,https://static.wikia.nocookie.net/superheroes/images/1/14/Metamorpho.jpg/revision/latest/scale-to-width-down/250?cb=20230630044353
Meteor Man,https://static.wikia.nocookie.net/superheroes/images/1/13/Meteor_Man.jpg/revision/latest/scale-to-width-down/180?cb=20101127040600
Metro Man,https://static.wikia.nocookie.net/superheroes/images/2/2c/Metro_Man.jpg/revision/latest/scale-to-width-down/250?cb=20101108015754
Mew Mews,https://static.wikia.nocookie.net/superheroes/images/8/80/The_Mew_Mews.jpeg/revision/latest/scale-to-width-down/250?cb=20230124135725
Michelangelo,https://static.wikia.nocookie.net/superheroes/images/2/20/Michaelangelo.jpg/revision/latest/scale-to-width-down/250?cb=20140424203834
Mightor,https://static.wikia.nocookie.net/superheroes/images/3/36/Mightor.jpg/revision/latest/scale-to-width-down/250?cb=20150114051154
Mighty 7,https://static.wikia.nocookie.net/superheroes/images/c/cb/The_Mighty_7.jpeg/revision/latest/scale-to-width-down/250?cb=20221223170804
Mighty Ducks,https://static.wikia.nocookie.net/superheroes/images/3/35/Mighty_Ducks.jpg/revision/latest/scale-to-width-down/374?cb=20170716131413
Mighty Fresh Beats,https://static.wikia.nocookie.net/superheroes/images/0/0a/The_mighty_fresh_beats_by_lah2000_dddo4m4-fullview.jpg/revision/latest/scale-to-width-down/180?cb=20201102101529
Mighty Heroes,https://static.wikia.nocookie.net/superheroes/images/5/51/Mighty_Heroes.jpg/revision/latest/scale-to-width-down/358?cb=20180617192547
Mighty Mom and Dyno Dad,https://static.wikia.nocookie.net/superheroes/images/9/90/Dyno_Dad_and_Mighty_Mom.png/revision/latest/scale-to-width-down/310?cb=20191116021005
Mighty Pups,https://static.wikia.nocookie.net/superheroes/images/5/57/Mighty_Pups.jpg/revision/latest/scale-to-width-down/250?cb=20230216005637
Milli,https://static.wikia.nocookie.net/superheroes/images/0/09/Milli.jpg/revision/latest/scale-to-width-down/300?cb=20140112141654
Mind Witch,https://static.wikia.nocookie.net/superheroes/images/e/ee/Mind_Witch.jpg/revision/latest/scale-to-width-down/250?cb=20230324014122
Minion (Megamind),https://static.wikia.nocookie.net/superheroes/images/4/47/Minion.jpg/revision/latest/scale-to-width-down/250?cb=20140111034643
Mintberry Crunch,https://static.wikia.nocookie.net/superheroes/images/c/c9/Mint_Berry_Crunch.png/revision/latest?cb=20101112013141
Minuteman,https://static.wikia.nocookie.net/superheroes/images/9/92/Minuteman.jpg/revision/latest/scale-to-width-down/250?cb=20150427090835
Misfit,https://static.wikia.nocookie.net/superheroes/images/1/1e/Misfit.jpg/revision/latest?cb=20230417170202
Miss America,https://static.wikia.nocookie.net/superheroes/images/7/7f/Miss_America_Madeline.jpg/revision/latest/scale-to-width-down/250?cb=20230728155631
Miss America (Coonskin),https://static.wikia.nocookie.net/superheroes/images/9/9f/Miss_America_%28Coonskin%29.jpeg/revision/latest/scale-to-width-down/250?cb=20230701020529
Miss Fantastix,https://static.wikia.nocookie.net/superheroes/images/3/30/Miss_Fantastix.jpg/revision/latest/scale-to-width-down/250?cb=20230728163930
Miss Fury,https://static.wikia.nocookie.net/superheroes/images/b/b7/Miss_Fury.jpg/revision/latest/scale-to-width-down/250?cb=20150307154850
Miss Spell,https://static.wikia.nocookie.net/superheroes/images/7/78/MissPell.jpg/revision/latest/scale-to-width-down/250?cb=20140831175501
Mister Canoehead,https://static.wikia.nocookie.net/superheroes/images/e/eb/Mrcanoehead.jpg/revision/latest/scale-to-width-down/250?cb=20161019065226
Mister Marathon,https://static.wikia.nocookie.net/superheroes/images/e/ef/Mister_Marathon.jpeg/revision/latest/scale-to-width-down/250?cb=20230521001633
Mistress Mare-velous,https://static.wikia.nocookie.net/superheroes/images/7/7d/Mistress_Mare-velous_ID_A2014.png/revision/latest?cb=20160803013136
Mockingbird,https://static.wikia.nocookie.net/superheroes/images/5/59/Mockingbird.jpg/revision/latest/scale-to-width-down/250?cb=20181210023237
Category:Modern Age Superheroes,https://static.wikia.nocookie.net/superheroes/images/d/d0/Watchmen.jpg/revision/latest/scale-to-width-down/316?cb=20200515175439
Mogo,https://static.wikia.nocookie.net/superheroes/images/b/be/Mogo.jpg/revision/latest/scale-to-width-down/250?cb=20151222152714
Mondo Gecko,https://static.wikia.nocookie.net/superheroes/images/7/77/Mondogecko.png/revision/latest/scale-to-width-down/250?cb=20150422133612
Monkey (Dexter's Laboratory),https://static.wikia.nocookie.net/superheroes/images/3/30/Monkey.jpg/revision/latest/scale-to-width-down/250?cb=20140207032437
Monolith,https://static.wikia.nocookie.net/superheroes/images/f/fa/Monolith.jpg/revision/latest/scale-to-width-down/250?cb=20140602184343
Moon Girl,https://static.wikia.nocookie.net/superheroes/images/b/bc/Moon_Girl.jpg/revision/latest/scale-to-width-down/250?cb=20171019004249
Moon Knight,https://static.wikia.nocookie.net/superheroes/images/4/4c/Moon_Knight.jpg/revision/latest/scale-to-width-down/250?cb=20170905174808
Moon-Boy,https://static.wikia.nocookie.net/superheroes/images/f/f3/Moon-Boy.jpg/revision/latest/scale-to-width-down/250?cb=20170714152434
Moonstar,https://static.wikia.nocookie.net/superheroes/images/2/28/Moonstar.jpg/revision/latest?cb=20230904051701
Morbius,https://static.wikia.nocookie.net/superheroes/images/2/26/Morbius.jpg/revision/latest/scale-to-width-down/250?cb=20140423195359
Mother Hive,https://static.wikia.nocookie.net/superheroes/images/5/57/Mother_Hive.jpg/revision/latest/scale-to-width-down/250?cb=20140605173344
Mothman,https://static.wikia.nocookie.net/superheroes/images/0/01/Mothman.png/revision/latest?cb=20140424184824
Mothra,https://static.wikia.nocookie.net/superheroes/images/f/f2/09C54C53-F531-430A-BD2C-8CBD0CD82751.jpeg/revision/latest/scale-to-width-down/350?cb=20191219024450
Mr. Envelope,https://static.wikia.nocookie.net/superheroes/images/5/5a/Mr._Envelope.jpg/revision/latest?cb=20200225004333
Mr. Gum,https://static.wikia.nocookie.net/superheroes/images/3/30/Mr_Gum.jpg/revision/latest?cb=20140527021446
Mr. Incredible,https://static.wikia.nocookie.net/superheroes/images/2/2c/Mr._Incredible.jpg/revision/latest/scale-to-width-down/250?cb=20101108015807
Mr. Jigsaw,https://static.wikia.nocookie.net/superheroes/images/6/62/Mr.jigsawscarytales.jpg/revision/latest?cb=20160204181507
Mr. Machine Gun,https://static.wikia.nocookie.net/superheroes/images/8/8d/Mr._Machine_Gun.jpg/revision/latest/scale-to-width-down/250?cb=20151223211010
Mr. Superawesomeness,https://static.wikia.nocookie.net/superheroes/images/8/8f/Mr._Superawesomeness.jpg/revision/latest/scale-to-width-down/350?cb=20181013145727
Ms. Marvel,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
Multiple Man,https://static.wikia.nocookie.net/superheroes/images/0/08/Multiple_Man.jpg/revision/latest/scale-to-width-down/250?cb=20140121050306
Mumen Rider,https://static.wikia.nocookie.net/superheroes/images/a/a8/Mumen_Rider.png/revision/latest/scale-to-width-down/180?cb=20210529224038
Mummies,https://static.wikia.nocookie.net/superheroes/images/5/59/43B1ABC5-7143-4404-BD9F-EEDB3C40EE7E.jpeg/revision/latest/scale-to-width-down/326?cb=20191220223140
Mysterion,https://static.wikia.nocookie.net/superheroes/images/c/c9/Mysterion.jpg/revision/latest/scale-to-width-down/250?cb=20101108015951
Mystery Incorporated,https://static.wikia.nocookie.net/superheroes/images/a/a0/Mystery_Incorporated.jpg/revision/latest/scale-to-width-down/250?cb=20150422155856
Mystery Men,https://static.wikia.nocookie.net/superheroes/images/5/5a/Mystery_Men.jpg/revision/latest/scale-to-width-down/384?cb=20180401172635
Más y Menos,https://static.wikia.nocookie.net/superheroes/images/f/f1/M%C3%A1s_y_Menos.jpg/revision/latest/scale-to-width-down/250?cb=20140819144036
Namora,https://static.wikia.nocookie.net/superheroes/images/f/fb/Namora.jpg/revision/latest/scale-to-width-down/250?cb=20140620192934
Namorita,https://static.wikia.nocookie.net/superheroes/images/5/5b/Namorita.jpg/revision/latest/scale-to-width-down/250?cb=20140728181311
Nature Boy,https://static.wikia.nocookie.net/superheroes/images/9/98/Nature_Boy.jpg/revision/latest/scale-to-width-down/250?cb=20170523002840
Nelvana of the Northern Lights,https://static.wikia.nocookie.net/superheroes/images/7/7c/Nelvana.webp/revision/latest?cb=20220304151345
Nemesis,https://static.wikia.nocookie.net/superheroes/images/2/22/Nemesis.jpg/revision/latest/scale-to-width-down/250?cb=20140508173632
Neo (The Matrix),https://static.wikia.nocookie.net/superheroes/images/6/64/4134793-neo%2Bof%2Bmatrix.jpg/revision/latest/scale-to-width-down/220?cb=20171029015857
Next Men,https://static.wikia.nocookie.net/superheroes/images/9/9c/Next_Men.jpg/revision/latest/scale-to-width-down/250?cb=20170703125932
Nexus,https://static.wikia.nocookie.net/superheroes/images/c/c8/Nexus.jpg/revision/latest?cb=20150219030759
Nick Fury in other media,https://static.wikia.nocookie.net/superheroes/images/4/45/Nick_Fury.jpg/revision/latest/scale-to-width-down/380?cb=20171019003551
Nick Fury Jr.,https://static.wikia.nocookie.net/superheroes/images/4/45/Nick_Fury_Jr..png/revision/latest?cb=20171211192146
Nico Minoru,https://static.wikia.nocookie.net/superheroes/images/8/8f/Nico_Minoru.jpg/revision/latest/scale-to-width-down/250?cb=20160526045610
Night Nurse,https://static.wikia.nocookie.net/superheroes/images/0/0b/Night_Nurse.jpg/revision/latest/scale-to-width-down/250?cb=20170121032615
Nightcrawler,https://static.wikia.nocookie.net/superheroes/images/9/93/Nightcrawler.jpg/revision/latest?cb=20230904172538
Nightwing,https://static.wikia.nocookie.net/superheroes/images/8/89/Nightwing.jpg/revision/latest/scale-to-width-down/250?cb=20230413171534
Ninjette,https://static.wikia.nocookie.net/superheroes/images/0/08/Ninjette.jpg/revision/latest/scale-to-width-down/250?cb=20140927023248
Nite Owl,https://static.wikia.nocookie.net/superheroes/images/8/81/Niteowl1.jpg/revision/latest?cb=20140407180321
Nomad,https://static.wikia.nocookie.net/superheroes/images/e/ec/Nomad.jpg/revision/latest/scale-to-width-down/180?cb=20160108212906
Nomad (Jack Monroe),https://static.wikia.nocookie.net/superheroes/images/7/76/Nomad_Jack_Monroe.jpg/revision/latest/scale-to-width-down/250?cb=20161114061206
Noodles,https://static.wikia.nocookie.net/superheroes/images/5/56/Noodles_We_Can_Be_Heroes_Picture.png/revision/latest/scale-to-width-down/350?cb=20230119111323
Norman-Man,https://static.wikia.nocookie.net/superheroes/images/4/45/Norman-Man.jpg/revision/latest/scale-to-width-down/180?cb=20200221184536
Norrisville Ninja,https://static.wikia.nocookie.net/superheroes/images/2/27/Norrisville_Ninja.jpeg/revision/latest/scale-to-width-down/250?cb=20231205171951
Nova (Frankie Raye),https://static.wikia.nocookie.net/superheroes/images/e/e5/Nova_FR.jpg/revision/latest/scale-to-width-down/250?cb=20230920181104
Nova (Richard Rider),https://static.wikia.nocookie.net/superheroes/images/a/a8/250px-Nova1adigranov.jpg/revision/latest?cb=20150814095923
Nuclear Boy,https://static.wikia.nocookie.net/superheroes/images/7/75/Nuclear_Boy.jpeg/revision/latest/scale-to-width-down/250?cb=20230708000309
Ocelotina,https://static.wikia.nocookie.net/superheroes/images/b/b2/Ocelotina.png/revision/latest?cb=20140714164814
Odious,https://static.wikia.nocookie.net/superheroes/images/2/2a/1249083159_5.jpg/revision/latest/scale-to-width-down/250?cb=20111216005259
Off-Ramp,https://static.wikia.nocookie.net/superheroes/images/5/53/Off-Ramp.jpg/revision/latest/scale-to-width-down/250?cb=20180709234633
Old Soldier,https://static.wikia.nocookie.net/superheroes/images/b/b5/Disambiguation.png/revision/latest/scale-to-width-down/250?cb=20180601180333
Old Soldier (Marvel Comics),https://static.wikia.nocookie.net/superheroes/images/7/71/Old_Soldier_Marvel.jpg/revision/latest/scale-to-width-down/250?cb=20151123134842
Oliver (Mighty Med),https://static.wikia.nocookie.net/superheroes/images/e/e6/Oliver.jpg/revision/latest/scale-to-width-down/250?cb=20170808182029
Om Nom,https://static.wikia.nocookie.net/superheroes/images/d/db/On_Nom.jpg/revision/latest/scale-to-width-down/250?cb=20150523154425
Omega Lucky Scouts,https://static.wikia.nocookie.net/superheroes/images/3/31/Omega_Lucky_Scouts.jpeg/revision/latest/scale-to-width-down/250?cb=20221130163713
Order,https://static.wikia.nocookie.net/superheroes/images/2/22/The_Order.jpg/revision/latest/scale-to-width-down/268?cb=20181231190915
Orgazmo,https://static.wikia.nocookie.net/superheroes/images/a/a0/Orgazmo.jpg/revision/latest/scale-to-width-down/180?cb=20191021120141
Origami Cyclone,https://static.wikia.nocookie.net/superheroes/images/3/33/Origami_Cyclone.jpeg/revision/latest/scale-to-width-down/250?cb=20230512161028
Orphan (DC Comics),https://static.wikia.nocookie.net/superheroes/images/b/b5/Orphan_Batgirl.jpg/revision/latest/scale-to-width-down/250?cb=20230413161157
Ozymandias,https://static.wikia.nocookie.net/superheroes/images/5/5b/Ozymandias.jpg/revision/latest/scale-to-width-down/250?cb=20170210020030
Panther Girl,https://static.wikia.nocookie.net/superheroes/images/f/f9/Panther_Girl.jpg/revision/latest/scale-to-width-down/250?cb=20180329012807
Patriot,https://static.wikia.nocookie.net/superheroes/images/b/b5/Disambiguation.png/revision/latest/scale-to-width-down/250?cb=20180601180333
Category:Patriotic Superheroes,https://static.wikia.nocookie.net/superheroes/images/2/25/Usavengers-who-is-social.jpg/revision/latest/scale-to-width-down/284?cb=20190710230133
Payback (The Boys),https://static.wikia.nocookie.net/superheroes/images/5/5f/Payback_%28The_Boys%29.jpeg/revision/latest/scale-to-width-down/250?cb=20220719205504
Peanut,https://static.wikia.nocookie.net/superheroes/images/8/82/Peanut.jpg/revision/latest/scale-to-width-down/250?cb=20150126033655
Penance (Monet St Croix),https://static.wikia.nocookie.net/superheroes/images/c/c6/Penance_Monet_.jpg/revision/latest/scale-to-width-down/250?cb=20230913154817
People's Heroes,https://static.wikia.nocookie.net/superheroes/images/3/34/People%27s_Heroes.jpg/revision/latest/scale-to-width-down/250?cb=20171002180316
Pepsiman,https://static.wikia.nocookie.net/superheroes/images/0/0b/Pepsi_Man.jpg/revision/latest/scale-to-width-down/250?cb=20140414190907
Pepé Le Pew (New Looney Tunes),https://static.wikia.nocookie.net/superheroes/images/e/ec/8289BE7C-3E9F-4D6D-A813-D049BBDD9F4D.png/revision/latest/scale-to-width-down/326?cb=20200427162822
Perfect Man,https://static.wikia.nocookie.net/superheroes/images/a/ab/Perfect_Man.jpg/revision/latest/scale-to-width-down/250?cb=20151222162824
Pet Force,https://static.wikia.nocookie.net/superheroes/images/3/3d/200px-Garfiel_Pet_Force.jpg/revision/latest?cb=20111213004029
Phantom,https://static.wikia.nocookie.net/superheroes/images/f/f8/Phantom.jpg/revision/latest/scale-to-width-down/180?cb=20170421002505
Phantom Detective,https://static.wikia.nocookie.net/superheroes/images/0/0b/Phantom_Detective.jpg/revision/latest/scale-to-width-down/380?cb=20170413010447
Phantom Girl,https://static.wikia.nocookie.net/superheroes/images/3/35/Phantom_Girl_LoSH.jpg/revision/latest/scale-to-width-down/250?cb=20230906180308
Philistine,https://static.wikia.nocookie.net/superheroes/images/a/a9/Philistine2.jpg/revision/latest/scale-to-width-down/250?cb=20160204205046
Phoenix,https://static.wikia.nocookie.net/superheroes/images/1/1f/Jean_Grey_ver_II.jpg/revision/latest/scale-to-width-down/250?cb=20230905015858
Phoenix Jones,https://static.wikia.nocookie.net/superheroes/images/6/69/Phoenix_Jones-0.jpg/revision/latest/scale-to-width-down/250?cb=20160202173005
Phone Ranger,https://static.wikia.nocookie.net/superheroes/images/0/0f/Phone_Ranger.png/revision/latest/scale-to-width-down/250?cb=20180502180639
Pie Man,https://static.wikia.nocookie.net/superheroes/images/b/bd/8D16A433-6BA5-4A9F-A5EE-861BE18B09C8.jpeg/revision/latest?cb=20191222181435
Pig-Iron,https://static.wikia.nocookie.net/superheroes/images/9/9c/Pigiron.jpg/revision/latest/scale-to-width-down/250?cb=20150111013200
Pirate Pablo,https://static.wikia.nocookie.net/superheroes/images/c/c4/The_Backyardigans_Pirate_Pablo.png/revision/latest/scale-to-width-down/250?cb=20180811155015
Pixel,https://static.wikia.nocookie.net/superheroes/images/d/de/Pixel.jpg/revision/latest/scale-to-width-down/180?cb=20211019232746
Planeteers,https://static.wikia.nocookie.net/superheroes/images/9/91/Planeteers.jpg/revision/latest/scale-to-width-down/350?cb=20191114012913
Poison,https://static.wikia.nocookie.net/superheroes/images/8/87/Poison.jpg/revision/latest/scale-to-width-down/250?cb=20171022181511
Powdered Toast Man,https://static.wikia.nocookie.net/superheroes/images/e/ea/Powdered_Toast_Man.webp/revision/latest/scale-to-width-down/180?cb=20230309232640
